request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
64936,420,262,87,11475.0,28.0,1
64936,240,164,170,837.0,5.0,1
64936,300,186,230,1770.0,14.0,1
64936,300,13,125,1320.0,6.0,1
64937,300,163,237,2591.0,15.0,1
64937,420,230,48,644.0,4.0,1
64938,360,234,79,1690.0,8.0,1
64938,360,234,170,1287.0,6.0,1
64938,360,141,237,966.0,6.0,1
64940,180,236,237,2253.0,8.0,1
64940,420,140,164,4184.0,12.0,1
64940,180,43,186,3058.0,16.0,1
64940,180,87,231,1287.0,6.0,1
64941,360,162,236,2575.0,9.0,1
64941,480,163,236,2366.0,8.0,1
64942,360,137,50,3605.0,13.0,1
64943,180,249,148,1658.0,7.0,1
64944,480,162,13,10783.0,30.0,1
64944,360,262,236,1255.0,8.0,1
64944,360,170,164,1271.0,12.0,1
64945,180,164,68,2334.0,6.0,1
64945,360,263,137,4265.0,18.0,1
64945,300,239,236,1996.0,8.0,1
64946,420,170,234,2575.0,14.0,1
64947,300,163,161,1175.0,5.0,1
64947,300,237,238,4136.0,15.0,1
64947,360,262,230,5633.0,18.0,1
64948,420,143,186,3187.0,10.0,1
64948,180,75,42,3219.0,10.0,1
64949,180,231,236,12746.0,27.0,1
64949,300,107,262,4908.0,15.0,1
64949,240,263,236,805.0,4.0,1
64949,480,142,48,2092.0,14.0,1
64950,300,236,237,1770.0,8.0,1
64950,480,163,151,4651.0,12.0,1
64950,180,164,230,1448.0,8.0,1
64951,480,48,43,1384.0,6.0,1
64951,420,142,230,1255.0,6.0,1
64951,180,162,249,4683.0,14.0,1
64951,360,233,107,2414.0,8.0,1
64952,420,162,107,2301.0,8.0,1
64952,480,142,239,1899.0,6.0,1
64952,360,238,48,4361.0,20.0,1
64952,240,170,186,2575.0,11.0,1
64952,240,238,151,1127.0,5.0,1
64952,300,140,107,5794.0,15.0,1
64952,180,209,79,6035.0,14.0,1
64953,180,107,232,3058.0,8.0,1
64953,180,238,41,1899.0,6.0,1
64953,240,237,142,1625.0,6.0,1
64953,420,113,125,1159.0,6.0,1
64953,360,186,48,1255.0,6.0,1
64954,300,186,229,3701.0,19.0,1
64954,480,161,249,3701.0,15.0,1
64954,420,48,50,1287.0,6.0,1
64955,420,24,42,2688.0,10.0,1
64955,240,137,113,2398.0,8.0,1
64955,180,237,229,805.0,4.0,1
64955,180,68,125,2897.0,9.0,1
64956,480,186,162,2736.0,10.0,1
64956,480,113,170,2897.0,12.0,1
64956,480,163,100,966.0,10.0,1
64956,180,239,142,966.0,4.0,1
64956,300,237,263,1931.0,6.0,1
64956,360,100,234,1819.0,8.0,1
64957,240,236,74,3734.0,9.0,1
64957,300,261,79,2961.0,10.0,1
64957,180,249,231,2398.0,8.0,1
64958,180,166,152,1159.0,6.0,1
64958,480,186,48,2157.0,12.0,1
64958,300,100,161,1207.0,6.0,1
64959,480,161,113,3380.0,15.0,1
64960,420,234,143,4506.0,14.0,1
64960,180,87,158,4651.0,18.0,1
64960,360,107,249,1931.0,8.0,1
64961,240,186,263,6598.0,24.0,1
64961,180,236,237,1706.0,8.0,1
64961,360,161,100,1384.0,11.0,1
64962,360,229,140,1287.0,8.0,1
64962,300,166,41,4796.0,15.0,1
64962,300,238,236,1287.0,5.0,1
64962,420,170,125,5118.0,16.0,1
64963,240,237,236,3058.0,9.0,1
64963,180,141,239,2575.0,12.0,1
64963,180,237,238,2993.0,9.0,1
64963,240,162,163,1658.0,10.0,1
64963,240,230,68,2157.0,14.0,1
64963,300,50,151,3685.0,10.0,1
64963,300,137,234,2189.0,9.0,1
64965,180,229,142,3058.0,10.0,1
64966,480,142,161,2157.0,10.0,1
64966,420,75,140,4345.0,14.0,1
64966,420,90,137,2865.0,10.0,1
64966,240,141,50,3927.0,13.0,1
64966,180,211,107,3058.0,10.0,1
64967,300,239,238,1255.0,6.0,1
64967,240,236,43,2028.0,10.0,1
64967,420,75,74,869.0,6.0,1
64967,480,211,90,2382.0,8.0,1
64968,180,229,236,3605.0,9.0,1
64968,420,161,234,2575.0,8.0,1
64969,240,43,164,5118.0,21.0,1
64969,300,230,186,1448.0,10.0,1
64969,240,143,166,3637.0,11.0,1
64970,180,233,48,3685.0,20.0,1
64970,300,170,164,1127.0,6.0,1
64970,240,230,141,5633.0,16.0,1
64970,360,107,170,1191.0,7.0,1
64970,240,13,48,8208.0,22.0,1
64970,480,148,231,2173.0,11.0,1
64971,240,87,74,13036.0,24.0,1
64971,360,107,137,1030.0,4.0,1
64971,180,170,164,772.0,4.0,1
64972,240,142,143,1046.0,5.0,1
64972,180,234,162,2317.0,8.0,1
64972,180,162,41,7564.0,22.0,1
64973,360,237,236,772.0,4.0,1
64973,300,262,141,1625.0,6.0,1
64974,180,170,211,3219.0,12.0,1
64974,480,68,246,1271.0,6.0,1
64974,420,79,158,2575.0,8.0,1
64974,480,246,231,4265.0,14.0,1
64974,480,107,48,3380.0,18.0,1
64975,360,211,12,3235.0,10.0,1
64975,240,236,238,2414.0,8.0,1
64975,360,261,107,4860.0,24.0,1
64976,420,113,237,4828.0,20.0,1
64976,300,161,142,966.0,7.0,1
64977,240,170,162,1947.0,8.0,1
64977,180,170,88,10541.0,28.0,1
64977,180,234,229,3428.0,10.0,1
64978,300,236,229,3444.0,13.0,1
64978,180,144,234,3058.0,12.0,1
64978,480,246,164,2494.0,12.0,1
64978,240,236,237,2108.0,7.0,1
64978,180,231,148,2414.0,8.0,1
64979,420,237,140,917.0,4.0,1
64979,300,41,166,1432.0,8.0,1
64979,180,186,140,4506.0,14.0,1
64979,360,186,43,3267.0,13.0,1
64979,480,246,137,2301.0,12.0,1
64979,420,137,162,2044.0,9.0,1
64980,180,237,236,2672.0,8.0,1
64980,360,262,236,1545.0,6.0,1
64981,240,262,164,6437.0,16.0,1
64982,480,90,114,2301.0,10.0,1
64982,360,48,166,8047.0,20.0,1
64982,180,163,234,4200.0,16.0,1
64982,360,142,237,2414.0,9.0,1
64982,480,162,170,1448.0,8.0,1
64984,300,13,158,2414.0,7.0,1
64985,480,239,262,2414.0,10.0,1
64985,480,234,246,966.0,6.0,1
64986,360,229,263,2478.0,8.0,1
64986,360,162,234,2865.0,12.0,1
64986,420,237,263,1127.0,4.0,1
64986,240,90,246,2736.0,12.0,1
64986,180,90,249,1304.0,4.0,1
64986,240,13,142,8369.0,24.0,1
64987,420,163,100,1770.0,12.0,1
64987,420,161,236,2350.0,9.0,1
64987,240,48,161,1448.0,7.0,1
64987,300,142,239,2092.0,9.0,1
64988,180,163,158,4426.0,17.0,1
64988,180,143,43,1127.0,6.0,1
64988,300,161,143,3058.0,12.0,1
64989,480,48,246,3492.0,12.0,1
64989,420,161,163,1400.0,6.0,1
64989,420,233,137,1271.0,5.0,1
64989,240,237,236,1062.0,4.0,1
64989,180,230,142,1931.0,10.0,1
64989,180,142,143,1127.0,6.0,1
64989,420,238,166,1770.0,6.0,1
64990,360,237,141,1947.0,8.0,1
64990,240,113,68,1867.0,8.0,1
64991,480,107,186,2575.0,11.0,1
64991,420,68,239,3862.0,12.0,1
64991,240,137,79,1513.0,5.0,1
64991,480,43,148,8674.0,26.0,1
64992,300,170,249,4023.0,14.0,1
64992,180,237,100,2414.0,16.0,1
64993,480,161,237,885.0,8.0,1
64993,360,164,161,1979.0,8.0,1
64994,180,186,246,1754.0,8.0,1
64994,180,162,48,1770.0,11.0,1
64994,420,74,75,998.0,5.0,1
64995,300,48,68,2591.0,8.0,1
64995,300,170,234,2253.0,11.0,1
64995,480,263,74,2672.0,7.0,1
64995,420,125,158,1513.0,6.0,1
64995,240,239,237,3058.0,10.0,1
64996,420,88,233,8755.0,20.0,1
64996,360,236,237,1851.0,9.0,1
64997,240,230,162,1448.0,9.0,1
64997,360,234,263,5021.0,14.0,1
64997,240,68,107,2849.0,12.0,1
64998,420,246,249,3026.0,10.0,1
64998,240,48,236,4973.0,12.0,1
64998,480,163,144,6196.0,25.0,1
64999,360,142,239,1448.0,6.0,1
64999,180,246,90,1915.0,7.0,1
64999,420,230,90,1931.0,10.0,1
64999,360,239,24,2237.0,6.0,1
64999,300,13,234,4554.0,16.0,1
64999,300,43,90,4860.0,18.0,1
64999,240,143,230,3009.0,14.0,1
64999,180,137,170,805.0,6.0,1
65000,420,142,161,2414.0,13.0,1
65000,180,43,142,2092.0,8.0,1
65000,240,234,79,1931.0,8.0,1
65000,360,236,152,4474.0,14.0,1
65001,240,170,236,3798.0,10.0,1
65001,360,229,186,2993.0,10.0,1
65002,240,90,143,5311.0,18.0,1
65002,300,237,263,644.0,4.0,1
65002,480,162,164,2140.0,10.0,1
65002,480,137,107,2543.0,6.0,1
65003,360,75,236,1802.0,6.0,1
65003,360,238,236,2414.0,10.0,1
65003,480,166,116,2414.0,10.0,1
