request_time,wait_time,pick_index,drop_index,order_distance,order_fare,n_riders
68471,480,249,107,1465.0,7.0,1
68471,180,230,143,2140.0,8.0,1
68471,480,262,236,1094.0,6.0,1
68472,480,263,170,5150.0,16.0,1
68473,180,143,246,3058.0,10.0,1
68473,420,42,41,805.0,4.0,1
68473,360,48,148,5150.0,14.0,1
68473,480,170,79,2317.0,7.0,1
68473,300,186,239,4023.0,16.0,1
68474,180,141,229,1078.0,6.0,1
68474,420,161,233,660.0,4.0,1
68474,300,140,164,4233.0,14.0,1
68475,300,162,141,1561.0,6.0,1
68475,420,48,68,2881.0,12.0,1
68476,420,13,249,3122.0,10.0,1
68477,360,170,68,3380.0,11.0,1
68477,480,43,239,1416.0,6.0,1
68477,240,231,249,2736.0,10.0,1
68477,480,162,48,1979.0,12.0,1
68477,420,262,140,1931.0,7.0,1
68477,420,100,229,2736.0,8.0,1
68478,240,163,162,1159.0,6.0,1
68478,300,170,230,2173.0,10.0,1
68478,240,186,170,2478.0,9.0,1
68478,240,237,141,1287.0,7.0,1
68478,240,239,143,982.0,4.0,1
68478,360,229,230,1931.0,10.0,1
68480,300,234,87,6920.0,17.0,1
68480,180,107,263,5391.0,13.0,1
68481,480,234,230,1931.0,10.0,1
68481,180,163,142,1175.0,7.0,1
68481,300,163,48,2382.0,11.0,1
68481,180,161,234,2092.0,8.0,1
68482,300,237,161,1513.0,10.0,1
68482,180,229,142,2607.0,10.0,1
68482,480,230,87,9463.0,22.0,1
68482,180,230,107,3701.0,13.0,1
68482,180,162,41,6116.0,16.0,1
68482,360,234,79,2414.0,9.0,1
68482,180,162,238,6067.0,16.0,1
68482,180,162,142,2704.0,10.0,1
68482,180,230,48,1127.0,6.0,1
68483,180,68,158,805.0,6.0,1
68483,420,114,125,966.0,5.0,1
68483,240,170,100,1352.0,8.0,1
68483,360,161,229,1239.0,6.0,1
68484,480,90,68,982.0,4.0,1
68485,180,75,41,2350.0,7.0,1
68485,420,170,161,1609.0,8.0,1
68486,180,249,79,1127.0,6.0,1
68487,180,140,262,1014.0,4.0,1
68487,420,263,141,1320.0,8.0,1
68487,240,107,90,1384.0,6.0,1
68488,180,41,151,1609.0,7.0,1
68489,480,141,75,4571.0,11.0,1
68489,420,144,232,2269.0,12.0,1
68489,360,161,234,2575.0,10.0,1
68489,480,50,231,6759.0,18.0,1
68489,180,50,230,1448.0,10.0,1
68490,360,140,162,3283.0,13.0,1
68490,180,236,43,901.0,6.0,1
68490,480,161,43,966.0,6.0,1
68490,240,230,43,1593.0,6.0,1
68491,240,237,236,1931.0,6.0,1
68491,480,141,237,805.0,4.0,1
68491,480,239,237,2897.0,9.0,1
68491,360,48,90,3653.0,11.0,1
68491,420,230,48,1287.0,6.0,1
68492,420,163,164,2575.0,12.0,1
68492,480,163,233,2253.0,9.0,1
68493,180,13,48,7483.0,17.0,1
68493,180,45,233,7403.0,16.0,1
68493,300,144,246,3492.0,10.0,1
68494,360,166,151,1287.0,6.0,1
68494,480,125,234,2736.0,10.0,1
68494,300,231,13,612.0,5.0,1
68496,360,68,137,2414.0,8.0,1
68496,480,170,140,3766.0,12.0,1
68496,420,79,230,4892.0,14.0,1
68496,240,142,100,3299.0,16.0,1
68496,240,164,48,2446.0,12.0,1
68496,360,230,142,1931.0,10.0,1
68497,480,137,229,2736.0,9.0,1
68497,480,113,68,1287.0,6.0,1
68497,240,137,79,1931.0,8.0,1
68498,480,231,79,3138.0,10.0,1
68498,180,164,161,772.0,4.0,1
68498,180,170,137,1336.0,6.0,1
68499,480,161,263,3380.0,9.0,1
68499,180,68,90,1722.0,6.0,1
68499,420,48,239,2591.0,9.0,1
68500,240,246,125,4345.0,14.0,1
68500,360,170,143,3911.0,16.0,1
68500,480,186,164,1931.0,10.0,1
68501,240,170,234,1223.0,5.0,1
68501,240,234,114,1287.0,5.0,1
68501,180,162,262,3862.0,10.0,1
68501,300,161,143,2865.0,9.0,1
68501,420,144,186,3862.0,12.0,1
68502,360,161,142,2414.0,10.0,1
68503,480,234,148,2993.0,12.0,1
68504,300,261,100,5794.0,14.0,1
68504,480,107,237,3299.0,10.0,1
68505,420,48,50,1078.0,4.0,1
68506,240,162,238,6614.0,21.0,1
68506,360,50,114,5697.0,16.0,1
68506,300,162,249,4699.0,15.0,1
68506,420,231,238,10461.0,24.0,1
68507,360,79,114,1770.0,8.0,1
68507,360,263,236,1191.0,5.0,1
68508,180,79,4,1191.0,4.0,1
68508,420,236,74,3042.0,9.0,1
68508,480,148,90,3830.0,12.0,1
68508,480,239,238,1175.0,5.0,1
68508,240,68,158,2334.0,8.0,1
68508,240,163,158,5021.0,22.0,1
68509,300,144,230,5504.0,16.0,1
68509,420,211,137,4361.0,14.0,1
68509,180,237,113,12006.0,33.0,1
68509,420,249,68,1786.0,8.0,1
68509,300,239,151,1609.0,5.0,1
68509,180,161,249,3862.0,14.0,1
68510,300,236,237,1577.0,6.0,1
68510,300,246,161,4200.0,15.0,1
68510,300,232,234,4828.0,18.0,1
68510,360,161,141,2607.0,10.0,1
68510,240,238,249,7403.0,20.0,1
68510,240,234,186,1706.0,10.0,1
68511,480,161,164,1448.0,7.0,1
68511,300,230,231,4667.0,14.0,1
68511,240,68,13,5150.0,14.0,1
68511,300,163,237,2092.0,8.0,1
68511,240,237,141,966.0,6.0,1
68512,360,88,79,6550.0,14.0,1
68513,180,107,233,2672.0,9.0,1
68513,480,142,143,1448.0,6.0,1
68514,300,100,239,2897.0,12.0,1
68514,240,68,170,2704.0,8.0,1
68514,480,24,263,4828.0,15.0,1
68515,360,163,90,4490.0,16.0,1
68515,240,246,161,2253.0,8.0,1
68515,420,230,237,1931.0,8.0,1
68515,240,263,140,1577.0,6.0,1
68515,180,158,68,1979.0,7.0,1
68516,300,50,230,2575.0,18.0,1
68517,480,90,142,3058.0,12.0,1
68517,240,239,74,5069.0,14.0,1
68517,300,48,50,1529.0,8.0,1
68517,360,236,237,1368.0,6.0,1
68517,420,161,164,2092.0,14.0,1
68517,300,164,229,2317.0,8.0,1
68518,480,24,141,4812.0,14.0,1
68518,480,237,116,7886.0,19.0,1
68518,240,229,142,3235.0,10.0,1
68518,480,143,239,644.0,4.0,1
68518,480,141,140,1770.0,6.0,1
68519,180,161,113,3653.0,12.0,1
68519,360,68,90,1271.0,6.0,1
68519,300,238,74,4136.0,14.0,1
68519,480,74,42,2623.0,11.0,1
68519,480,170,224,1287.0,6.0,1
68520,180,114,148,1127.0,6.0,1
68520,180,186,113,2253.0,8.0,1
68520,420,13,233,10412.0,20.0,1
68520,360,231,163,6083.0,16.0,1
68521,300,161,113,3299.0,12.0,1
68521,480,140,48,4361.0,15.0,1
68521,180,230,75,5472.0,18.0,1
68521,300,237,262,2688.0,8.0,1
68522,180,164,68,2494.0,8.0,1
68523,300,234,170,1127.0,6.0,1
68523,420,261,148,3428.0,12.0,1
68523,300,143,238,2044.0,8.0,1
68523,240,45,144,950.0,6.0,1
68523,240,237,163,2897.0,12.0,1
68523,300,43,90,6775.0,16.0,1
68524,480,237,236,1175.0,5.0,1
68524,180,48,164,644.0,5.0,1
68524,360,170,43,2060.0,12.0,1
68524,180,263,74,3187.0,8.0,1
68524,240,239,141,2092.0,8.0,1
68525,360,141,263,966.0,4.0,1
68525,480,166,142,3862.0,11.0,1
68525,420,68,239,6180.0,15.0,1
68525,300,107,234,2253.0,8.0,1
68526,240,237,161,805.0,5.0,1
68526,420,164,161,966.0,4.0,1
68526,420,237,43,2575.0,8.0,1
68527,300,170,88,8867.0,20.0,1
68527,180,161,236,3701.0,11.0,1
68527,240,229,140,2108.0,6.0,1
68527,240,163,229,966.0,7.0,1
68527,480,170,142,2897.0,11.0,1
68528,300,107,236,5504.0,15.0,1
68528,480,239,233,5472.0,26.0,1
68528,300,186,246,2285.0,11.0,1
68529,480,261,13,1127.0,6.0,1
68529,300,164,239,5729.0,18.0,1
68529,420,170,79,1963.0,8.0,1
68530,360,68,234,1239.0,4.0,1
68530,480,43,164,3396.0,14.0,1
68530,360,42,41,1867.0,6.0,1
68530,240,163,161,483.0,4.0,1
68531,420,170,161,1786.0,9.0,1
68531,420,113,158,1738.0,8.0,1
68532,420,229,151,5955.0,19.0,1
68532,180,234,170,499.0,4.0,1
68532,240,142,4,8690.0,21.0,1
68532,360,100,141,4377.0,14.0,1
68532,420,88,4,5472.0,13.0,1
68532,420,143,50,1625.0,6.0,1
68533,240,107,186,1754.0,7.0,1
68533,360,75,263,1110.0,4.0,1
68533,360,100,142,2688.0,12.0,1
68534,360,137,233,1368.0,5.0,1
68534,360,229,234,3203.0,14.0,1
68534,420,79,261,6582.0,14.0,1
68534,420,48,13,6920.0,18.0,1
68534,420,170,230,1963.0,12.0,1
68535,360,137,162,1561.0,8.0,1
68535,420,163,68,3170.0,10.0,1
68535,420,231,163,5665.0,17.0,1
68535,480,114,239,9431.0,24.0,1
68536,240,107,100,3476.0,13.0,1
68536,360,262,236,966.0,6.0,1
68536,300,237,236,1915.0,6.0,1
68536,420,107,79,2382.0,8.0,1
68536,180,68,79,2575.0,12.0,1
68536,240,163,161,1448.0,8.0,1
68536,180,43,236,2221.0,6.0,1
68537,240,161,158,4667.0,16.0,1
68537,480,74,151,3541.0,10.0,1
68537,480,249,79,2092.0,8.0,1
68537,240,236,141,1336.0,6.0,1
68537,360,161,113,3219.0,12.0,1
68538,480,113,164,1448.0,5.0,1
68538,420,170,50,3187.0,14.0,1
68538,480,236,237,2012.0,7.0,1
68539,360,230,100,5327.0,18.0,1
68539,240,246,237,8047.0,18.0,1
68539,180,161,246,2446.0,12.0,1
68539,300,246,107,2623.0,8.0,1
68540,360,68,144,3557.0,17.0,1
68540,360,234,41,9334.0,22.0,1
68540,180,114,170,4184.0,10.0,1
68540,180,170,237,1706.0,8.0,1
68540,420,143,50,1271.0,6.0,1
68540,240,48,43,435.0,3.0,1
68540,480,230,170,2092.0,12.0,1
68542,360,161,114,4168.0,13.0,1
68542,420,170,48,1497.0,12.0,1
68542,360,237,236,2028.0,7.0,1
68542,420,236,238,2704.0,8.0,1
68543,480,107,238,7966.0,19.0,1
68543,360,166,236,4007.0,11.0,1
68544,480,249,113,966.0,5.0,1
68544,240,90,13,5359.0,13.0,1
68544,180,90,107,1287.0,6.0,1
68545,360,262,141,1143.0,6.0,1
68546,180,90,164,805.0,4.0,1
68546,480,170,142,4345.0,14.0,1
68546,360,239,263,3154.0,10.0,1
68546,420,236,166,4522.0,12.0,1
68546,240,237,236,998.0,5.0,1
68547,420,161,163,966.0,6.0,1
68547,360,246,231,4136.0,14.0,1
68547,360,246,107,3701.0,13.0,1
68547,480,162,263,2527.0,8.0,1
68547,180,249,114,1609.0,8.0,1
68547,420,90,48,1706.0,10.0,1
68547,480,114,234,1642.0,6.0,1
68548,480,41,75,3283.0,9.0,1
68548,420,161,233,1802.0,7.0,1
68548,480,246,231,3862.0,12.0,1
68549,300,114,137,2092.0,6.0,1
68549,240,163,144,6019.0,20.0,1
68550,180,74,140,5311.0,14.0,1
68550,240,79,100,5037.0,15.0,1
68551,420,142,48,1593.0,7.0,1
68551,420,48,100,1304.0,9.0,1
68551,420,158,148,2961.0,11.0,1
68551,180,162,230,2414.0,12.0,1
68552,420,143,48,2784.0,10.0,1
68552,240,48,107,2897.0,10.0,1
68552,420,137,234,1931.0,8.0,1
68552,240,238,42,4748.0,14.0,1
68553,420,237,75,3058.0,8.0,1
68553,300,142,237,2366.0,7.0,1
68553,180,236,74,2414.0,6.0,1
68553,180,43,161,1094.0,6.0,1
68553,240,236,186,4812.0,18.0,1
68554,480,79,144,805.0,6.0,1
68555,300,230,142,2012.0,8.0,1
68556,360,237,263,2655.0,9.0,1
68556,240,163,43,1835.0,8.0,1
68556,360,141,231,10783.0,23.0,1
68556,240,13,148,4828.0,13.0,1
68557,360,239,236,1287.0,6.0,1
68557,240,161,186,2221.0,8.0,1
68557,480,161,140,2366.0,12.0,1
68557,180,186,68,1963.0,9.0,1
68557,480,113,41,9656.0,26.0,1
68557,360,43,263,1448.0,7.0,1
68557,180,163,162,1545.0,7.0,1
68558,360,107,170,1207.0,6.0,1
68558,480,114,107,1625.0,6.0,1
68558,180,236,238,2623.0,9.0,1
68559,420,163,162,644.0,4.0,1
68559,240,231,4,7725.0,16.0,1
68559,240,170,230,1996.0,8.0,1
68559,240,239,161,4715.0,16.0,1
68559,360,113,79,1931.0,7.0,1
68559,300,143,238,2157.0,6.0,1
68560,420,79,48,5118.0,21.0,1
68560,180,163,234,2832.0,10.0,1
68560,420,163,263,3138.0,10.0,1
68560,360,246,161,2704.0,14.0,1
68561,420,163,239,2961.0,10.0,1
68561,480,237,161,1609.0,8.0,1
68561,480,163,237,1287.0,6.0,1
68561,300,170,79,3541.0,10.0,1
68562,240,262,162,5520.0,12.0,1
68562,360,162,186,1448.0,10.0,1
68562,420,43,237,1384.0,6.0,1
68562,240,75,48,6598.0,20.0,1
68562,300,163,166,5794.0,16.0,1
68562,420,236,140,3009.0,10.0,1
68563,240,262,236,1014.0,6.0,1
68563,180,237,246,5987.0,19.0,1
68563,300,162,236,1931.0,6.0,1
68563,360,163,142,1143.0,6.0,1
68563,480,68,50,547.0,4.0,1
68564,180,186,137,1706.0,10.0,1
68564,240,164,48,1770.0,9.0,1
68564,240,246,234,2800.0,10.0,1
68565,180,137,162,1368.0,5.0,1
68565,300,137,107,740.0,4.0,1
68566,300,140,74,5343.0,12.0,1
68566,420,87,262,10396.0,20.0,1
68566,300,141,262,1448.0,6.0,1
68566,420,141,229,805.0,4.0,1
68566,240,237,162,370.0,4.0,1
68566,180,140,237,805.0,6.0,1
68566,480,161,42,7886.0,20.0,1
68567,420,142,143,1030.0,5.0,1
68567,240,237,163,1931.0,9.0,1
68567,240,161,237,1127.0,6.0,1
68568,480,41,42,2945.0,10.0,1
68568,180,238,141,3331.0,12.0,1
68569,480,107,170,1722.0,7.0,1
68569,480,236,141,2092.0,6.0,1
68569,360,239,142,805.0,4.0,1
68569,300,233,79,2398.0,6.0,1
68569,180,90,68,805.0,4.0,1
68569,420,48,234,3219.0,14.0,1
68569,420,237,164,3235.0,11.0,1
68569,420,224,90,1947.0,12.0,1
68570,180,107,79,1481.0,6.0,1
68570,300,162,236,2044.0,8.0,1
68570,240,137,140,2736.0,8.0,1
68570,420,144,68,3685.0,16.0,1
68571,480,79,137,1770.0,6.0,1
68571,300,68,239,5955.0,13.0,1
68572,300,68,164,1851.0,12.0,1
68572,420,161,229,1883.0,8.0,1
68572,360,137,48,3170.0,12.0,1
68573,360,164,231,4297.0,14.0,1
68573,480,107,13,6116.0,16.0,1
68573,480,90,249,1690.0,6.0,1
68573,180,161,68,4056.0,17.0,1
68575,360,230,229,2092.0,12.0,1
68575,480,75,239,3476.0,10.0,1
68575,420,236,90,11201.0,28.0,1
68575,480,68,162,2430.0,10.0,1
68575,240,233,232,4828.0,13.0,1
68576,360,68,113,2736.0,8.0,1
68576,240,141,263,3058.0,8.0,1
68576,360,79,162,3444.0,10.0,1
68577,360,161,68,3058.0,9.0,1
68577,360,246,234,2157.0,8.0,1
68577,360,230,79,4265.0,12.0,1
68577,480,249,236,7500.0,20.0,1
68577,360,158,68,2044.0,7.0,1
68577,180,234,170,1127.0,6.0,1
68577,360,42,41,1448.0,6.0,1
68578,300,163,48,531.0,6.0,1
68578,420,48,163,1979.0,8.0,1
68578,420,263,239,2897.0,9.0,1
68578,480,141,229,1062.0,6.0,1
68578,300,236,74,3541.0,8.0,1
68579,180,246,107,2414.0,9.0,1
68579,480,263,141,1931.0,10.0,1
68579,300,246,148,6083.0,18.0,1
68579,420,142,239,1835.0,7.0,1
68579,240,137,148,3251.0,10.0,1
68579,180,237,142,2253.0,12.0,1
68580,360,163,238,4039.0,12.0,1
68580,420,224,158,3219.0,12.0,1
68580,480,142,239,1159.0,6.0,1
68580,240,234,87,4023.0,11.0,1
68581,480,229,79,4506.0,14.0,1
68581,240,229,13,9994.0,23.0,1
68581,180,48,237,2414.0,8.0,1
68581,180,163,234,3541.0,10.0,1
68582,240,141,229,724.0,4.0,1
68582,480,170,141,3380.0,9.0,1
68582,420,163,238,3701.0,11.0,1
68583,300,142,238,2736.0,8.0,1
68583,480,161,262,3203.0,10.0,1
68583,240,90,100,1931.0,9.0,1
68584,360,211,234,1931.0,6.0,1
68584,420,107,79,2317.0,9.0,1
68585,480,143,249,4989.0,18.0,1
68585,180,161,263,2575.0,8.0,1
68585,360,13,144,2044.0,8.0,1
68586,480,170,237,2736.0,10.0,1
68586,180,234,261,3975.0,11.0,1
68587,240,238,236,2446.0,8.0,1
68587,480,230,100,837.0,5.0,1
68587,420,211,231,1094.0,6.0,1
68587,480,162,230,1931.0,12.0,1
68588,180,43,143,1674.0,7.0,1
68588,420,162,163,1448.0,10.0,1
68588,360,162,163,1609.0,12.0,1
68590,240,68,246,1481.0,6.0,1
68590,480,263,100,6727.0,21.0,1
68590,420,162,48,2575.0,12.0,1
68590,180,158,231,2752.0,9.0,1
68591,240,166,41,1545.0,6.0,1
68591,180,230,239,3766.0,12.0,1
68592,180,239,142,1513.0,7.0,1
68593,420,161,113,3331.0,10.0,1
68593,360,263,236,1287.0,6.0,1
68594,360,79,233,4233.0,12.0,1
68594,360,116,4,14532.0,34.0,1
68594,480,236,142,3090.0,10.0,1
68595,360,162,236,2752.0,8.0,1
68595,480,163,162,1931.0,12.0,1
68595,240,163,137,3219.0,12.0,1
68596,240,233,238,5520.0,16.0,1
68596,300,186,236,5971.0,20.0,1
68596,360,125,148,1127.0,6.0,1
68596,240,233,79,2591.0,8.0,1
68596,300,161,239,4056.0,12.0,1
68596,360,236,263,756.0,4.0,1
68596,420,161,229,1287.0,10.0,1
